"","A1-30_1","A1-30_2","A1-30_3","A1-22_1","A1-22_2","A1-22_3","WT-30_1","WT-30_2","WT-30_3","WT-22_1","WT-22_2","WT-22_3"
"O35308|MOT3_MOUSE",9.97403171230951,10.6962992677677,14.2420034765405,11.9131400650162,11.9161623130736,10.2943100406993,13.98043995904,13.7644064637649,13.0111793744881,13.5223745764704,13.5372330846917,13.8664624698233
"O35381|AN32A_MOUSE",17.9531978175757,18.8115614660707,20.8729619630465,18.25939543709,18.1288288326412,17.9522878315916,19.2354320637329,19.4727161215602,18.4509772184823,18.8155907508719,18.5153007538689,18.4833200647821
"O35386|PAHX_MOUSE",15.6240557022916,16.1185122629354,14.9595067354459,14.7386670480968,14.2947413513182,15.7961762749919,15.1738966856037,15.3709252030639,14.5299409099673,15.8474555106101,14.9587704172732,14.7470040237468
"O35435|PYRD_MOUSE",18.2587407016664,18.1362830440253,18.3344539950104,19.8169951816635,19.8051687133285,18.2359405917158,18.6134713655568,18.7485430616666,17.6717709613309,19.1555402891952,16.4492529673917,18.108334755718
"O35459|ECH1_MOUSE",19.7221946624448,19.1639687579997,19.5695649044679,19.4408720867301,19.6415180176926,19.8818258455632,20.2888757594923,20.7189132658299,20.4073258612966,20.138608042463,20.6844241816164,20.5215338277843
"O35465|FKBP8_MOUSE",15.2210381900978,16.0184712238537,13.5968600388779,14.7217310840606,14.9605549225433,11.5792169256993,15.6186842546598,15.8881412394633,14.9510472063193,13.7681188684497,14.6200517380774,14.9025314168255
"O35488|S27A2_MOUSE",14.5001074016726,15.7095110798117,15.9710562567356,15.5903811155281,16.221586366085,14.0833654696014,15.362018112821,15.7855463628893,14.3534528693909,17.4090632924619,13.1896673731394,15.2863741643833
"O35593|PSDE_MOUSE",14.2858061862715,14.2313339993729,13.7409652845608,15.6899828250069,15.1375989403216,13.3269480731108,13.6768041250337,13.644304708037,13.3000988364918,14.7932940110771,14.4807011025872,14.7199064211408
"O35639|ANXA3_MOUSE",18.0311238326172,17.7891310147258,17.1127333184581,18.2466599826869,18.9928122364185,15.92956689044,18.2054188987354,18.3739641217333,18.526512382273,17.7856848949885,19.1424112439733,19.0345659208723
"O35643|AP1B1_MOUSE",17.4146086896887,17.6797790263959,17.1159250436486,16.4968679733875,18.5270485507199,16.1457956531551,17.0310459491234,17.8550999933685,17.2058173946389,17.0487705914436,16.9100045715198,18.5086669542566
"O35658|C1QBP_MOUSE",18.8385139478322,18.7133056215359,17.9125739694466,17.6032250657031,17.6261461365198,15.6809262754993,18.5797378406092,18.9195751291356,18.665025513364,18.2799265530995,18.1292286733348,17.7269640916718
"O35660|GSTM6_MOUSE",15.2992904915277,14.9157787525746,15.7587137996362,9.96837390501252,14.7010521807965,11.3683909430629,16.2402493627622,15.2360196124636,10.9276061319067,13.8611325712246,15.9886440837782,16.0347953094185
"O35678|MGLL_MOUSE",19.581519108562,19.1795521129179,20.4682601933152,20.545509210741,19.4060145809612,18.5567447777187,20.5037664511835,19.5785433319708,19.7881895028794,20.284957359049,20.0950660134859,20.5618396439621
"O35680|RT12_MOUSE",13.7795982022434,11.5321792127916,10.7669179091113,12.2725890810417,13.7600040351355,10.9109942555589,13.2382911285888,13.5282597952661,13.2169154255146,13.7176062784535,12.6937227047498,13.3977083203932
"O35682|MYADM_MOUSE",14.2683035294762,15.2267617601212,14.7370581195163,14.739279587007,14.4994801230083,13.2623105579697,12.9378455065607,15.3739710015074,13.4949425634829,13.2678106720938,14.2989019141553,13.7657158177582
"O35685|NUDC_MOUSE",16.4320495436768,14.423561429744,15.9754890852165,13.8384313418096,17.5427308244941,15.6830658829977,14.4073109222782,14.6792644488632,13.3193790084658,12.99080669867,12.9800667804104,13.2604748693304
"O35737|HNRH1_MOUSE",12.5196775282689,14.7003429897389,14.9394577297232,12.1863664744977,14.8549953048495,9.73503338327679,14.7681573859776,15.4203154438272,14.4962979332113,14.5617788052353,12.6172993094336,13.7501539378448
"O35841|API5_MOUSE",14.0468056454843,13.9939895347921,12.8815867559454,13.4253508545508,13.948372524864,11.8661234647698,14.5578370116666,14.2643299219302,13.8604600506938,14.9381840969891,12.9545099751982,12.6831866450313
"O35855|BCAT2_MOUSE",19.4281371472555,19.120692749153,18.5070777902426,18.8329969739947,18.9314744448293,16.8858340976278,19.6224571736284,18.8516510872556,20.6063122180746,18.1281888065908,20.6568540981208,18.4822294016856
"O35857|TIM44_MOUSE",20.0262548789653,19.5133705129587,18.620307971917,21.3674982045536,20.1807682520819,17.5160919622725,20.4043518160626,19.9218460206599,19.9874481960046,21.0676563771537,20.3252649340676,19.8787962447591
"O35887|CALU_MOUSE",17.3245574886653,17.4052215884705,18.4014561289165,17.2814084766548,16.8664906367153,17.4440426526559,17.0660488159644,16.9098982389211,17.8237759755926,18.1020242310469,18.8885014597524,18.2154620443871
"O35943|FRDA_MOUSE",13.2412104427463,15.01982603316,15.1530384393469,14.7517048261084,14.4366523394215,17.3227181731857,13.9111910377408,12.2997347063002,15.1699318892928,15.420941166471,15.4705396869255,15.2544957988155
"O35972|RM23_MOUSE",17.4168034640676,17.706745025506,16.6145935923005,17.2360303600725,17.3560824111124,15.3667717568306,17.5521814031389,17.2922344457708,17.7988572816983,18.1480744920873,17.8364666088067,17.6028809299935
"O54724|CAVN1_MOUSE",22.9771854009225,22.891089198308,23.2226537130268,22.9524933209633,23.6111769151997,23.5321899131128,23.0590600485987,21.1418388460969,22.7224800748641,22.1821404716499,22.771494103973,22.9985541054762
"O54734|OST48_MOUSE",16.8730922396607,18.7873099423016,18.081528167937,17.0488616756874,17.4152801257582,15.9346618514359,15.3057064917361,17.3266966671426,16.6075313002299,16.5206299438947,17.1178036872315,16.6553792232778
"O54754|AOXA_MOUSE",9.99691399780136,11.8855063017606,12.6335097503789,13.2872541068269,12.161444273022,10.2547451631136,11.4323570106169,10.5649028488934,11.5002071632233,12.8918943688697,12.2657290453497,12.9881583123635
"O54827|AT10A_MOUSE",12.7908081349186,10.7493683218763,10.9114747981888,NA,NA,NA,13.1563365687898,12.0995391487887,12.8449823917265,13.8155217908798,8.90207246351356,12.8991500022005
"O54834|RHG06_MOUSE",12.1872651500617,12.4844971105845,11.5207674600177,12.6245215553595,11.3895174705403,9.03766172830493,12.2847078098706,12.1055572834762,12.2123915990497,9.88403562900631,10.3995375162812,11.9897279913852
"O54879|HMGB3_MOUSE",15.7824349300268,16.2820904381936,13.4070439857394,15.3283877760763,15.7172442566153,17.8691244910146,16.1121625400924,16.6053748482675,15.4818312740152,16.4758097301919,17.7125386207298,16.145630292701
"O54890|ITB3_MOUSE",14.1654849727797,15.2671634131105,14.6342268218738,13.2329249728867,13.3404551733393,11.7431501315434,12.1173761261635,12.1947054246136,11.3884304398796,15.3500389423726,12.4516231485209,12.580362925891
"O54901|OX2G_MOUSE",14.0683668363082,13.8977162465953,13.749291228169,14.066485221156,15.0880397873134,12.9727798626587,13.5995982641207,14.1869970782935,13.7449514300082,13.9329334285945,14.1170052885646,11.4401366842225
"O54931|AKAP2_MOUSE",14.9938273583863,15.3279122204776,14.0326635972062,14.5770034747964,14.9339171646311,12.7574459741806,14.4984640542543,15.0499545360067,13.9958894603742,16.3365438680018,14.6710214127421,14.8475720269755
"O54946|DNJB6_MOUSE",13.9890812491528,12.3023894576205,11.8387087611295,11.8001943109899,11.9295491378804,12.6725426887717,10.6125180069593,11.6810476066954,14.6618266877242,11.6985374277154,14.8385422371533,12.8807897194561
"O54962|BAF_MOUSE",14.2624766156091,13.548811434917,14.2199588663251,14.700594741006,14.7581931235594,13.6245677040406,13.3963369266193,13.4420140470166,13.2925633560079,13.7439054765203,14.3332162301976,13.9837696876549
"O54984|GET3_MOUSE",16.1959432893164,15.8114606445043,15.278629239403,16.4372397700272,15.7555079290235,16.0633058791909,16.5105994574242,15.0207827958763,15.011367918322,15.508389963473,15.9207646263402,16.1578038243458
"O55003|BNIP3_MOUSE",11.9274999498846,12.3951248586259,12.0546090658914,11.0687694122345,11.8123449449126,11.7730653388426,11.6477309297682,10.5300788403461,11.821685225598,11.0957708354602,12.05517201701,11.7244803433247
"O55013|TPPC3_MOUSE",16.5908983956578,15.9072281007434,16.4522916012965,16.0348001444796,16.6360965117844,14.8742354647553,16.5786638370452,15.7071368756427,16.8767555374676,15.9576460338614,16.3621948668778,16.1609629549253
"O55022|PGRC1_MOUSE",17.658947540353,17.7376705232684,17.0911271814792,17.7467709477143,17.2039604677025,16.4516552196463,17.681063363459,17.7570489073119,17.3731719639645,17.9632203787435,18.1273867244807,17.7159895980449
"O55023|IMPA1_MOUSE",17.5220799549172,17.0851618363405,17.3627452006,16.3426233546155,17.3826539979829,17.2815262041361,18.2236491750699,18.0224416148759,17.3300835595146,16.6394597034728,18.1362321682901,17.2029477724373
"O55026|ENTP2_MOUSE",15.0532017227364,14.9814275631086,14.8847560180625,18.1100663581738,16.6041686444632,15.8372432371172,16.7720634827169,16.5472201987922,16.8671859375676,14.894563431793,15.9678812050346,15.5893664529751
"O55028|BCKD_MOUSE",17.0062640507731,17.870420291076,16.6246128517858,19.6165825847593,19.8810303815287,17.761772091858,18.959097418007,18.8909428748229,17.7212965522126,18.5868743775209,20.0015918184321,19.6285373147917
"O55042|SYUA_MOUSE",12.4790929258827,13.0778473227313,12.8545904956988,12.2324039577206,12.8458214798984,12.403436412206,12.5257525384728,12.8941369256749,12.5317656487612,17.4402967439477,11.983890454014,12.502631518043
"O55070|DNSL3_MOUSE",13.6590166559409,16.6783993229235,16.9682552622582,10.2605204250841,10.1153640016105,13.285918716417,10.2787298649084,14.4229640671724,10.5237888976725,12.8980985481464,12.3447303875685,12.2508736637295
"O55126|NIPS2_MOUSE",19.8135717222389,19.6151792452821,19.5281782220727,18.6108566585372,19.9580777236977,20.7846751786302,19.239646073859,18.6400835590223,19.745911541498,20.0237636916793,19.4624633306166,19.5690053942492
"O55131|SEPT7_MOUSE",16.2388346175043,15.8514310015967,15.9232108699764,16.4208535230963,16.563305179424,15.782707255871,16.3289325785165,15.7487121682637,13.2561014851071,15.6124320989586,15.3144115352206,14.9000938026911
"O55137|ACOT1_MOUSE",13.7979125572647,13.9250393911182,14.1018748330187,14.069705103196,16.4224355460904,13.2507201787235,14.2659048601979,14.1027762167464,13.9308810825457,13.766439358517,16.1818918212707,15.603839870766
"O55142|RL35A_MOUSE",18.1867881202464,16.5831826899539,16.9884858765135,16.348677329867,17.3477563035149,16.6179765315687,16.2174544156843,16.5028048651393,16.7432333272266,17.0577534883911,17.4456245182974,15.8997373033356
"O55143|AT2A2_MOUSE",19.9075588378663,20.4953388974387,20.1278394489726,18.1021424708694,18.4057469474677,20.3840459269668,20.4347636123893,20.3567180319967,19.2802407791823,19.2415856762433,19.9647454802838,19.3629976948182
"O55222|ILK_MOUSE",17.0787142504448,18.3135697767515,18.3242301313752,18.9785464665478,19.3314934418683,19.1617566759947,17.5895512322106,17.2657534787961,18.3722689990874,18.5885009088387,18.8748749949081,19.1891977839356
"O55229|CHKB_MOUSE",15.121352481102,14.7094360405159,15.2968691866403,15.5960988858625,16.65984095935,15.7067372025241,17.2495795008465,15.8306582265428,17.0537941854891,16.9667120449579,9.19815485253157,16.7789665369491
"O55234|PSB5_MOUSE",19.2735404301905,18.9650689589126,19.4416868981744,19.3226324959168,19.8572741948853,17.8119927442884,20.1963546655445,19.671767886637,19.6868069777358,19.7081408833857,20.5716210060903,19.8189490953998
"O70133|DHX9_MOUSE",16.9045378413926,17.1411911180685,16.862137688488,16.3767889482892,15.3666150270307,17.5929223312408,17.8282217275538,16.6359058409634,17.496569515998,17.2918337671045,16.7627506855306,18.0209875324728
"O70152|DPM1_MOUSE",17.1132492274997,15.4639947433957,17.2239251496212,19.216671031604,16.7089825984272,13.6216328415439,17.9722045105196,17.7803507294351,14.3100133565173,14.2931929259963,15.4847324398337,15.7658620670763
"O70172|PI42A_MOUSE",16.816562459177,16.7566950866433,15.3457846527886,14.547644242225,14.8587133306346,16.4155145140418,14.1392468419061,15.4288453517446,14.3145080488451,14.3455246577806,13.7751285731026,11.1466165314389
"O70209|PDLI3_MOUSE",15.5264769260958,18.0597790756849,17.1675082134511,17.4296013359457,17.6175580039644,17.5829997384374,18.0978289634285,18.6723995467712,17.2026842059862,17.8278546802981,17.4140981958099,17.2952259027352
"O70250|PGAM2_MOUSE",19.3187504310733,18.7045646166602,18.9317533955731,20.2434004097543,18.314357540006,22.8255215233256,18.7244373451417,19.311409633702,19.4110288671152,19.4174520402481,18.9638665932054,18.3873198253933
"O70251|EF1B_MOUSE",20.5845450957784,18.7007017599177,19.4819177728896,19.6995219597038,18.1279060333803,18.8994369392936,20.8515453185712,18.7665765283439,18.1377631629184,19.7396420877894,20.9983055954008,18.5378673641707
"O70252|HMOX2_MOUSE",17.8342803676742,18.0712785153269,20.0632053306065,18.9760021952524,18.5311501187962,18.0516173393393,17.5909206111894,18.2330852324146,17.9299021023579,18.1113934751299,18.2242307524542,17.7590124281994
"O70274|TP4A2_MOUSE",13.5029275621335,14.9955243556771,12.9360493318613,12.3894631584279,13.6102915023575,14.1885869140771,14.5250270615813,12.4403584254453,14.6178154700531,13.2473329911134,14.4131559218386,14.7476057440842
"O70305|ATX2_MOUSE",16.9566062113729,16.9812600544145,17.1980165818214,18.7803892759808,16.9068941765122,19.0950600881138,16.5789135858495,16.3939080789081,16.3514222198606,17.4343930147724,17.487708401361,16.754272420216
"O70310|NMT1_MOUSE",15.5427254749051,14.4858501843682,15.6167884307195,16.3973148166745,15.1553852677766,16.6696383143472,14.9074458699714,14.2436016993796,13.4640025954301,15.760983932347,15.3490349639768,15.5435846909993
"O70318|E41L2_MOUSE",18.1631579698419,18.8631015026565,19.3000909605417,20.8682144225178,19.5578228423049,22.526236542329,18.3005717974198,19.334410347397,19.0144303776268,20.5845300485979,21.4280734602701,20.7447573157786
"O70325|GPX4_MOUSE",17.8945920877711,17.5251460781424,17.7369184178658,17.4896445498016,17.161235533592,17.1426638197687,17.3097322169625,16.8137554554119,17.5251185430501,18.0729560513315,17.0983086909123,17.2497973334271
"O70423|AOC3_MOUSE",20.6720329253642,19.9729856739188,20.854577905261,20.7541647800124,20.0142454106095,20.2972108324542,21.8627274717322,21.801832863973,20.9549914987546,20.8520662336811,21.2931124795815,20.7305811683931
"O70492|SNX3_MOUSE",15.0781667810563,15.5258204320527,15.4064475162115,14.9622840763885,15.1729442828313,14.0543431577042,15.2874949850958,14.7833601677926,14.4708579425828,14.7293437862199,15.1962525518065,15.0568671395674
"O70503|DHB12_MOUSE",19.634684227507,19.7825617253459,19.7623987472876,20.304300736959,18.0695986069071,22.4952235017853,20.1655780757549,20.9804834572728,18.9820056270127,21.2493377334418,19.9843515597,20.4663691643868
"O70548|TELT_MOUSE",16.0543569376329,16.2289580691432,16.7608570125744,16.5366841780247,16.0709269928705,18.7215215577359,16.1949662961966,15.9777769048334,15.1669411935638,16.4181902774317,16.4315669754849,15.8957290101971
"O70566|DIAP2_MOUSE",16.8613061295376,17.3891843766906,18.2248972377227,21.0065563304887,14.8911516263815,17.9241096888451,16.1900497694036,12.8657193541122,13.0943195445068,17.9036890013328,16.3803411624621,15.0305921376027
"O70571|PDK4_MOUSE",18.5125581934704,18.9209150772798,18.6826818534273,18.8066160133284,18.2770837620257,20.1864829203985,19.117016006344,18.3364301534582,18.9122819569211,18.4759720504932,19.0237631503256,18.1901535821253
"O70591|PFD2_MOUSE",10.726067835282,12.9549139708093,11.8975601401431,10.572179322391,10.980148005239,11.0004092221413,12.3796786265143,13.0736269592336,13.6148817194498,12.1416205444738,12.2289609077878,12.1379498141083
"O70622|RTN2_MOUSE",15.7929713568212,16.2986751390051,18.2055718196395,17.8489617657632,16.6653249514619,20.2331381894426,16.5812058790168,17.5305613343567,16.7486879047093,19.1803006088821,16.5696412940649,16.6629548168307
"O88196|TTC3_MOUSE",16.3707687876583,13.9478880180871,15.3919707961998,16.0124339330616,15.9962477189536,16.9715722926096,16.2558519888103,16.4801813252351,16.4355664170103,16.2439425911209,16.2539921460179,16.1360056092769
"O88271|CFDP1_MOUSE",14.7648295115171,13.2614602959704,14.2921281963069,12.6266784556464,11.9350276259877,11.8268781403975,13.0966179833995,12.6832831377086,14.2389237862586,11.9590940594775,12.2732526510036,12.2017154821259
"O88322|NID2_MOUSE",19.79886205843,19.3650623373631,19.4337895770532,20.3254988202276,19.7148261452744,16.5460609446316,19.5785647066939,19.5973693488675,17.6923523275015,18.8955154646755,19.5527225627466,19.1483961433318
"O88329|MYO1A_MOUSE",11.5551261171585,13.7009246397349,15.1439150379983,9.44609118738729,14.5906849337336,14.7638311693512,13.7895196866245,16.3586331739596,14.3522948682774,14.7180782698937,14.6742489396078,13.9041048024472
"O88342|WDR1_MOUSE",16.8999618451996,18.2966284885439,17.1935037037428,17.2869733500977,16.1732121669588,17.6983625612212,16.8819477538527,16.9243113648419,16.8490020968125,16.9918613106836,17.3477342477038,17.2400304750754
"O88343|S4A4_MOUSE",16.2031307869932,12.2331664567432,11.3700449157839,16.1454941695128,16.5171874662058,15.0028912085634,10.7209085831106,9.49295994007658,16.2590826617436,10.7205267833438,17.2120838616545,16.5325574355477
"O88346|TNNT1_MOUSE",15.2006738559113,13.9861227301235,16.7849436036418,18.1879634901875,14.9849444196582,17.3495581185444,17.164177756519,13.8711272890671,11.8503655222576,14.8142303104153,15.3658412357313,13.4629295987633
"O88384|VTI1B_MOUSE",15.6401537762132,16.2172216266315,15.4556840286972,15.6044460885471,15.8743618467854,15.6423937338352,15.9057090697275,16.3823798419331,15.6433669430401,16.4515455013803,15.4768329528621,15.4553179080068
"O88441|MTX2_MOUSE",19.6607819701615,20.1551245701012,20.1888845960762,19.3375248666174,19.2038567359214,18.1866448006551,20.2097022783512,20.4912159257925,19.8003070842796,19.1755178763337,18.1403099507196,19.8481300532008
"O88456|CPNS1_MOUSE",17.432690080238,17.8108983077334,17.622143644165,18.1183122094774,17.9718327667252,19.083012827614,17.109526966836,18.3725611516221,17.5090406527876,17.747334683638,17.3019358063161,17.7793406544153
"O88487|DC1I2_MOUSE",15.8487209292674,16.9065309336818,16.6912699753795,15.4903831657236,16.4745917850575,15.0182675644536,16.212624241644,16.5596189236439,16.8310905906821,16.4065544737705,16.8627499426518,16.3387033088288
"O88492|PLIN4_MOUSE",19.3344753818589,19.6838525124256,19.2807683691402,18.6662305226603,18.9370033969228,18.5676279301148,19.8763280840798,19.5063849537139,20.0510098778011,19.2815343541446,18.6087289081885,18.8741896659495
"O88507|CNTFR_MOUSE",13.863108752037,14.2123352661318,12.2472136417871,13.1106560509496,13.9397511852136,13.1354577543431,11.2261048949218,13.7574096993942,13.0089343521056,12.9413117582576,14.8207194728155,13.5730837022117
